,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,<1H OCEAN,INLAND,ISLAND,NEAR BAY,NEAR OCEAN,bedrooms_per_house,rooms_per_house,population_per_house
202,43.0,1420.0,472.0,1506.0,438.0,1.9338,112500.0,False,False,False,True,False,1.0776255707762556,3.2420091324200913,3.4383561643835616
203,52.0,986.0,258.0,1008.0,255.0,1.4844,119400.0,False,False,False,True,False,1.011764705882353,3.8666666666666667,3.9529411764705884
204,44.0,2340.0,825.0,2813.0,751.0,1.6009,118100.0,False,False,False,True,False,1.0985352862849533,3.1158455392809588,3.745672436750999
205,48.0,1696.0,396.0,1481.0,343.0,2.0375,122500.0,False,False,False,True,False,1.154518950437318,4.944606413994169,4.317784256559767
206,49.0,1175.0,217.0,859.0,219.0,2.293,106300.0,False,False,False,True,False,0.9908675799086758,5.365296803652968,3.922374429223744
207,37.0,2343.0,574.0,1608.0,523.0,2.1494,132500.0,False,False,False,True,False,1.0975143403441683,4.479923518164436,3.074569789674952
208,30.0,610.0,145.0,425.0,140.0,1.6198,122700.0,False,False,False,True,False,1.0357142857142858,4.357142857142857,3.0357142857142856
209,40.0,930.0,199.0,564.0,184.0,1.3281,113300.0,False,False,False,True,False,1.0815217391304348,5.054347826086956,3.0652173913043477
210,44.0,1487.0,314.0,961.0,272.0,3.5156,109500.0,False,False,False,True,False,1.1544117647058822,5.466911764705882,3.5330882352941178
211,52.0,3424.0,690.0,2273.0,685.0,3.9048,164700.0,False,False,False,True,False,1.0072992700729928,4.998540145985402,3.318248175182482
212,52.0,762.0,190.0,600.0,195.0,3.0893,125000.0,False,False,False,True,False,0.9743589743589743,3.9076923076923076,3.076923076923077
213,46.0,2366.0,575.0,1647.0,527.0,2.6042,124700.0,False,False,False,True,False,1.0910815939278937,4.489563567362429,3.1252371916508537
214,49.0,1826.0,450.0,1201.0,424.0,2.5,136700.0,False,False,False,True,False,1.0613207547169812,4.306603773584905,2.832547169811321
215,38.0,3049.0,711.0,2167.0,659.0,2.7969,141700.0,False,False,False,True,False,1.078907435508346,4.626707132018209,3.2883156297420335
216,29.0,1640.0,376.0,939.0,340.0,2.8321,150000.0,False,False,False,True,False,1.1058823529411765,4.823529411764706,2.761764705882353
217,47.0,1543.0,307.0,859.0,292.0,2.9583,138800.0,False,False,False,True,False,1.0513698630136987,5.284246575342466,2.941780821917808
218,34.0,2364.0,557.0,1517.0,516.0,2.8365,139200.0,False,False,False,True,False,1.0794573643410852,4.5813953488372094,2.939922480620155
219,35.0,1745.0,409.0,1143.0,386.0,2.875,143800.0,False,False,False,True,False,1.0595854922279793,4.520725388601036,2.961139896373057
220,39.0,2003.0,500.0,1109.0,464.0,3.0682,156500.0,False,False,False,True,False,1.0775862068965518,4.316810344827586,2.3900862068965516
221,39.0,2018.0,447.0,1221.0,446.0,3.0757,151000.0,False,False,False,True,False,1.0022421524663676,4.524663677130045,2.7376681614349776
222,43.0,3045.0,499.0,1115.0,455.0,4.9559,273000.0,False,False,False,True,False,1.0967032967032968,6.6923076923076925,2.4505494505494507
223,52.0,1547.0,293.0,706.0,268.0,4.7721,217100.0,False,False,False,True,False,1.0932835820895523,5.772388059701493,2.6343283582089554
224,52.0,3519.0,711.0,1883.0,706.0,3.4861,187100.0,False,False,False,True,False,1.0070821529745042,4.984419263456091,2.6671388101983005
225,41.0,2070.0,354.0,804.0,340.0,5.1184,239600.0,False,False,False,True,False,1.0411764705882354,6.088235294117647,2.364705882352941
226,48.0,1321.0,263.0,506.0,252.0,4.0977,229700.0,False,False,False,True,False,1.0436507936507937,5.242063492063492,2.007936507936508
227,48.0,1694.0,259.0,610.0,238.0,4.744,257300.0,False,False,False,True,False,1.088235294117647,7.117647058823529,2.563025210084034
228,46.0,1938.0,341.0,768.0,332.0,4.2727,246900.0,False,False,False,True,False,1.0271084337349397,5.837349397590361,2.3132530120481927
229,50.0,968.0,195.0,462.0,184.0,2.9844,179900.0,False,False,False,True,False,1.059782608695652,5.260869565217392,2.510869565217391
230,40.0,1060.0,256.0,667.0,235.0,4.1739,169600.0,False,False,False,True,False,1.0893617021276596,4.51063829787234,2.8382978723404255
231,46.0,2041.0,405.0,1059.0,399.0,3.8487,203300.0,False,False,False,True,False,1.0150375939849625,5.1152882205513786,2.654135338345865
232,52.0,1813.0,271.0,637.0,277.0,4.0114,263400.0,False,False,False,True,False,0.9783393501805054,6.5451263537906135,2.299638989169675
233,45.0,2718.0,451.0,1106.0,454.0,4.6563,231800.0,False,False,False,True,False,0.9933920704845814,5.986784140969163,2.436123348017621
234,28.0,3144.0,761.0,1737.0,669.0,2.9297,140500.0,False,False,False,True,False,1.1375186846038865,4.699551569506727,2.596412556053812
235,35.0,1802.0,459.0,1009.0,390.0,2.3036,126000.0,False,False,False,True,False,1.176923076923077,4.62051282051282,2.5871794871794873
236,49.0,882.0,195.0,737.0,210.0,2.6667,122000.0,False,False,False,True,False,0.9285714285714286,4.2,3.5095238095238095
237,44.0,1621.0,452.0,1354.0,491.0,2.619,134700.0,False,False,False,True,False,0.9205702647657841,3.30142566191446,2.7576374745417516
238,45.0,2115.0,533.0,1530.0,474.0,2.4167,139400.0,False,False,False,True,False,1.1244725738396624,4.462025316455696,3.2278481012658227
239,45.0,2021.0,528.0,1410.0,480.0,2.7788,115400.0,False,False,False,True,False,1.1,4.210416666666666,2.9375
240,46.0,2239.0,508.0,1390.0,569.0,2.7352,137300.0,False,False,False,True,False,0.8927943760984183,3.9349736379613356,2.4428822495606326
241,52.0,1477.0,300.0,1065.0,269.0,1.8472,137000.0,False,False,False,True,False,1.1152416356877324,5.4907063197026025,3.95910780669145
242,52.0,1056.0,224.0,792.0,245.0,2.6583,142600.0,False,False,False,True,False,0.9142857142857143,4.310204081632653,3.23265306122449
243,49.0,898.0,244.0,779.0,245.0,3.0536,137500.0,False,False,False,True,False,0.9959183673469387,3.6653061224489796,3.179591836734694
244,44.0,2968.0,710.0,2269.0,610.0,2.3906,111700.0,False,False,False,True,False,1.1639344262295082,4.865573770491803,3.719672131147541
245,43.0,1702.0,460.0,1227.0,407.0,1.7188,126800.0,False,False,False,True,False,1.1302211302211302,4.181818181818182,3.0147420147420148
246,47.0,881.0,248.0,753.0,241.0,2.625,111300.0,False,False,False,True,False,1.0290456431535269,3.6556016597510372,3.12448132780083
247,40.0,494.0,114.0,547.0,135.0,2.8015,114800.0,False,False,False,True,False,0.8444444444444444,3.6592592592592594,4.051851851851852
248,50.0,1776.0,473.0,1807.0,440.0,1.7276,102300.0,False,False,False,True,False,1.075,4.036363636363636,4.1068181818181815
249,44.0,1678.0,514.0,1700.0,495.0,2.0801,131900.0,False,False,False,True,False,1.0383838383838384,3.38989898989899,3.4343434343434343
250,51.0,1637.0,463.0,1543.0,393.0,2.489,119100.0,False,False,False,True,False,1.178117048346056,4.1653944020356235,3.926208651399491
251,52.0,1420.0,314.0,1085.0,300.0,1.7546,80600.0,False,False,False,True,False,1.0466666666666666,4.733333333333333,3.6166666666666667
252,52.0,591.0,173.0,353.0,137.0,4.0904,80600.0,False,False,False,True,False,1.2627737226277371,4.313868613138686,2.576642335766423
253,52.0,745.0,153.0,473.0,149.0,2.6765,88800.0,False,False,False,True,False,1.0268456375838926,5.0,3.174496644295302
254,49.0,2272.0,498.0,1621.0,483.0,2.4338,102400.0,False,False,False,True,False,1.031055900621118,4.703933747412008,3.3561076604554865
255,46.0,1234.0,375.0,1183.0,354.0,2.3309,98700.0,False,False,False,True,False,1.0593220338983051,3.4858757062146895,3.34180790960452
256,43.0,1017.0,328.0,836.0,277.0,2.2604,100000.0,False,False,False,True,False,1.184115523465704,3.6714801444043323,3.0180505415162453
257,42.0,932.0,254.0,900.0,263.0,1.8039,92300.0,False,False,False,True,False,0.9657794676806084,3.543726235741445,3.4220532319391634
258,39.0,2689.0,597.0,1888.0,537.0,2.2562,94800.0,False,False,False,True,False,1.111731843575419,5.007448789571694,3.515828677839851
259,41.0,1547.0,415.0,1024.0,341.0,2.0562,102000.0,False,False,False,True,False,1.217008797653959,4.536656891495602,3.002932551319648
260,52.0,2300.0,443.0,1225.0,423.0,3.5398,158400.0,False,False,False,True,False,1.0472813238770686,5.4373522458628845,2.895981087470449
261,39.0,1752.0,399.0,1071.0,376.0,3.1167,121600.0,False,False,False,True,False,1.0611702127659575,4.659574468085107,2.848404255319149
262,50.0,1867.0,403.0,1128.0,378.0,2.5401,129100.0,False,False,False,True,False,1.066137566137566,4.939153439153439,2.984126984126984
263,43.0,2430.0,502.0,1537.0,484.0,2.898,121400.0,False,False,False,True,False,1.037190082644628,5.020661157024794,3.175619834710744
264,44.0,1729.0,414.0,1240.0,393.0,2.3125,102800.0,False,False,False,True,False,1.0534351145038168,4.399491094147582,3.1552162849872776
265,52.0,1026.0,180.0,469.0,168.0,2.875,160000.0,False,False,False,True,False,1.0714285714285714,6.107142857142857,2.7916666666666665
266,52.0,2170.0,428.0,1086.0,425.0,3.3715,143900.0,False,False,False,True,False,1.0070588235294118,5.105882352941176,2.5552941176470587
267,52.0,2329.0,445.0,1144.0,417.0,3.5114,151200.0,False,False,False,True,False,1.0671462829736211,5.585131894484412,2.7434052757793763
268,52.0,2492.0,415.0,1109.0,375.0,4.3125,164400.0,False,False,False,True,False,1.1066666666666667,6.645333333333333,2.957333333333333
269,52.0,2198.0,397.0,984.0,369.0,3.22,156500.0,False,False,False,True,False,1.075880758807588,5.956639566395664,2.6666666666666665
270,33.0,142.0,31.0,575.0,47.0,3.875,225000.0,False,False,False,True,False,0.6595744680851063,3.021276595744681,10.0
271,49.0,1183.0,205.0,496.0,209.0,5.2328,174200.0,False,False,False,True,False,0.9808612440191388,5.660287081339713,2.373205741626794
272,52.0,1070.0,193.0,555.0,190.0,3.7262,166900.0,False,False,False,True,False,1.0157894736842106,5.631578947368421,2.9210526315789473
273,45.0,1766.0,332.0,869.0,327.0,4.5893,163500.0,False,False,False,True,False,1.0152905198776758,5.400611620795107,2.6574923547400613
274,39.0,617.0,95.0,236.0,106.0,5.2578,253000.0,False,False,False,True,False,0.8962264150943396,5.820754716981132,2.2264150943396226
275,41.0,1411.0,233.0,626.0,214.0,7.0875,240700.0,False,False,False,True,False,1.088785046728972,6.593457943925234,2.925233644859813
276,46.0,2109.0,387.0,922.0,329.0,3.9712,208100.0,False,False,False,True,False,1.1762917933130699,6.410334346504559,2.802431610942249
277,47.0,1229.0,243.0,582.0,256.0,2.9514,198100.0,False,False,False,True,False,0.94921875,4.80078125,2.2734375
278,50.0,954.0,217.0,546.0,201.0,2.6667,172800.0,False,False,False,True,False,1.0796019900497513,4.746268656716418,2.716417910447761
279,37.0,1643.0,262.0,620.0,266.0,5.4446,336700.0,False,False,False,True,False,0.9849624060150376,6.176691729323308,2.330827067669173
280,34.0,1355.0,195.0,442.0,195.0,6.2838,318200.0,False,False,False,True,False,1.0,6.948717948717949,2.2666666666666666
281,23.0,2317.0,336.0,955.0,328.0,6.7527,285800.0,False,False,False,True,False,1.024390243902439,7.064024390243903,2.9115853658536586
282,24.0,2459.0,317.0,916.0,324.0,7.0712,293000.0,False,False,False,True,False,0.9783950617283951,7.589506172839506,2.8271604938271606
283,22.0,12842.0,2048.0,4985.0,1967.0,5.9849,371000.0,False,False,False,True,False,1.0411794611082867,6.528723945094052,2.5343162175902387
284,42.0,1524.0,260.0,651.0,267.0,3.6875,157300.0,False,False,False,True,False,0.9737827715355806,5.707865168539326,2.438202247191011
285,30.0,3326.0,746.0,1704.0,703.0,2.875,135300.0,False,False,False,True,False,1.0611664295874823,4.731152204836415,2.4238975817923185
286,43.0,1985.0,440.0,1085.0,407.0,3.4205,136700.0,False,False,False,True,False,1.0810810810810811,4.877149877149877,2.6658476658476657
287,50.0,1642.0,322.0,713.0,284.0,3.2984,160700.0,False,False,False,True,False,1.1338028169014085,5.78169014084507,2.51056338028169
288,49.0,893.0,177.0,468.0,181.0,3.875,140600.0,False,False,False,True,False,0.9779005524861878,4.933701657458563,2.585635359116022
289,52.0,653.0,128.0,296.0,121.0,4.175,144000.0,False,False,False,True,False,1.0578512396694215,5.396694214876033,2.446280991735537
291,48.0,977.0,194.0,446.0,180.0,4.7708,156300.0,False,False,False,True,False,1.0777777777777777,5.427777777777778,2.477777777777778
292,45.0,2324.0,397.0,968.0,384.0,3.5739,176000.0,False,False,False,True,False,1.0338541666666667,6.052083333333333,2.5208333333333335
293,39.0,1583.0,349.0,857.0,316.0,3.0958,145800.0,False,False,False,True,False,1.1044303797468353,5.0094936708860756,2.712025316455696
294,39.0,1612.0,342.0,912.0,322.0,3.3958,141900.0,False,False,False,True,False,1.062111801242236,5.0062111801242235,2.8322981366459627
295,31.0,2424.0,533.0,1360.0,452.0,1.871,90700.0,False,False,False,True,False,1.1792035398230087,5.3628318584070795,3.0088495575221237
296,41.0,1594.0,367.0,1074.0,355.0,1.9356,90600.0,False,False,False,True,False,1.0338028169014084,4.490140845070423,3.0253521126760563
297,47.0,2118.0,413.0,965.0,382.0,2.1842,107900.0,False,False,False,True,False,1.081151832460733,5.544502617801047,2.526178010471204
298,37.0,1575.0,358.0,933.0,320.0,2.2917,107000.0,False,False,False,True,False,1.11875,4.921875,2.915625
299,38.0,1764.0,397.0,987.0,354.0,2.4333,98200.0,False,False,False,True,False,1.1214689265536724,4.983050847457627,2.788135593220339
300,50.0,1187.0,261.0,907.0,246.0,1.9479,89500.0,False,False,False,True,False,1.0609756097560976,4.82520325203252,3.686991869918699
301,52.0,754.0,175.0,447.0,165.0,3.9063,93800.0,False,False,False,True,False,1.0606060606060606,4.569696969696969,2.709090909090909
302,49.0,2308.0,452.0,1299.0,451.0,1.8407,96700.0,False,False,False,True,False,1.0022172949002217,5.117516629711751,2.8802660753880267
303,27.0,909.0,236.0,396.0,157.0,2.0786,97500.0,False,False,False,True,False,1.5031847133757963,5.789808917197452,2.522292993630573
304,42.0,1180.0,257.0,877.0,268.0,2.8125,97300.0,False,False,False,True,False,0.9589552238805971,4.402985074626866,3.2723880597014925
305,43.0,2018.0,408.0,1111.0,367.0,1.8913,91200.0,False,False,False,True,False,1.111716621253406,5.498637602179836,3.02724795640327
306,49.0,1368.0,282.0,790.0,269.0,1.7056,91400.0,False,False,False,True,False,1.0483271375464684,5.08550185873606,2.936802973977695
307,52.0,2744.0,547.0,1479.0,554.0,2.2768,96200.0,False,False,False,True,False,0.9873646209386282,4.953068592057762,2.6696750902527078
308,51.0,2107.0,471.0,1173.0,438.0,3.2552,120100.0,False,False,False,True,False,1.0753424657534247,4.810502283105023,2.6780821917808217
309,52.0,1748.0,362.0,1029.0,366.0,2.0556,100000.0,False,False,False,True,False,0.9890710382513661,4.775956284153006,2.8114754098360657
310,52.0,2024.0,391.0,1030.0,350.0,2.4659,94700.0,False,False,False,True,False,1.1171428571428572,5.782857142857143,2.942857142857143
311,47.0,1116.0,259.0,826.0,279.0,1.75,85700.0,False,False,False,True,False,0.9283154121863799,4.0,2.960573476702509
312,41.0,2036.0,510.0,1412.0,454.0,2.0469,89300.0,False,False,False,True,False,1.1233480176211454,4.484581497797357,3.1101321585903086
313,45.0,1852.0,393.0,1132.0,349.0,2.7159,101400.0,False,False,False,True,False,1.1260744985673352,5.306590257879656,3.2435530085959887
314,41.0,921.0,207.0,522.0,159.0,1.2083,72500.0,False,False,False,True,False,1.3018867924528301,5.7924528301886795,3.2830188679245285
315,45.0,995.0,238.0,630.0,237.0,1.925,74100.0,False,False,False,True,False,1.0042194092827004,4.198312236286919,2.6582278481012658
316,36.0,606.0,132.0,531.0,133.0,1.5809,70000.0,False,False,False,True,False,0.9924812030075187,4.556390977443609,3.992481203007519
317,37.0,2680.0,736.0,1925.0,667.0,1.4097,84600.0,False,False,False,True,False,1.103448275862069,4.017991004497751,2.886056971514243
318,38.0,1493.0,370.0,1144.0,351.0,0.7683,81800.0,False,False,False,True,False,1.0541310541310542,4.253561253561253,3.259259259259259
319,19.0,2207.0,565.0,1481.0,520.0,1.3194,81400.0,False,False,False,True,False,1.0865384615384615,4.244230769230769,2.848076923076923
320,28.0,856.0,189.0,435.0,162.0,0.8012,81800.0,False,False,False,True,False,1.1666666666666667,5.283950617283951,2.685185185185185
321,26.0,1293.0,297.0,984.0,303.0,1.9479,85800.0,False,False,False,True,False,0.9801980198019802,4.267326732673268,3.2475247524752477
322,36.0,847.0,212.0,567.0,159.0,1.1765,87100.0,False,False,False,True,False,1.3333333333333333,5.327044025157233,3.5660377358490565
323,42.0,541.0,154.0,380.0,123.0,2.3456,83500.0,False,False,False,True,False,1.2520325203252032,4.3983739837398375,3.089430894308943
324,44.0,1066.0,253.0,825.0,244.0,2.1538,79700.0,False,False,False,True,False,1.0368852459016393,4.368852459016393,3.3811475409836067
325,43.0,707.0,147.0,417.0,155.0,2.5139,83400.0,False,False,False,True,False,0.9483870967741935,4.561290322580645,2.6903225806451614
326,45.0,1528.0,291.0,801.0,287.0,1.2625,84700.0,False,False,False,True,False,1.0139372822299653,5.32404181184669,2.7909407665505226
327,42.0,909.0,215.0,646.0,198.0,2.9063,80000.0,False,False,False,True,False,1.0858585858585859,4.590909090909091,3.2626262626262625
328,43.0,1391.0,293.0,855.0,285.0,2.5192,76400.0,False,False,False,True,False,1.0280701754385966,4.8807017543859645,3.0
329,44.0,548.0,119.0,435.0,136.0,2.1111,79700.0,False,False,False,True,False,0.875,4.029411764705882,3.198529411764706
330,42.0,4074.0,874.0,2736.0,780.0,2.455,82400.0,False,False,False,True,False,1.1205128205128205,5.223076923076923,3.5076923076923077
331,41.0,1613.0,445.0,1481.0,414.0,2.4028,97700.0,False,False,False,True,False,1.0748792270531402,3.896135265700483,3.577294685990338
332,47.0,463.0,134.0,327.0,137.0,2.15,97200.0,False,False,False,True,False,0.9781021897810219,3.3795620437956204,2.386861313868613
333,43.0,818.0,193.0,494.0,179.0,2.4776,101600.0,False,False,False,True,False,1.0782122905027933,4.569832402234637,2.7597765363128492
334,43.0,1473.0,371.0,1231.0,341.0,2.1587,86500.0,False,False,False,True,False,1.0879765395894427,4.319648093841642,3.6099706744868034
335,35.0,504.0,126.0,323.0,109.0,1.8438,90500.0,False,False,False,True,False,1.1559633027522935,4.623853211009174,2.963302752293578
336,46.0,1026.0,226.0,749.0,225.0,3.0298,107600.0,False,False,False,True,False,1.0044444444444445,4.56,3.328888888888889
337,46.0,769.0,183.0,693.0,178.0,2.25,84200.0,False,False,False,True,False,1.0280898876404494,4.320224719101123,3.893258426966292
338,46.0,2103.0,391.0,1339.0,354.0,2.2467,88900.0,False,False,False,True,False,1.1045197740112995,5.940677966101695,3.7824858757062145
339,45.0,330.0,76.0,282.0,80.0,4.0469,80700.0,False,False,False,True,False,0.95,4.125,3.525
340,46.0,941.0,218.0,621.0,195.0,1.325,87100.0,False,False,False,True,False,1.117948717948718,4.825641025641025,3.1846153846153844
